sku;INTERNO;name;quantity;price;;;
7900066667397;23283;CAMISETA LUNENDER 72236;0;87,25;;;
7900066668806;23191;CAMISETA LUNENDER 72297;1;130,28;;;
7900066668431;23190;CAMISETA LUNENDER 72298;2;82,03;;;
7900066833938;3825;CAMISETA LUNENDER 72325;5;92,46;;;
7900066828897;24899;CAMISETA LUNENDER 72327;4;118,54;;;
7900066819062;24901;CAMISETA LUNENDER 72334;2;79,42;;;
7900066819185;17474;CAMISETA LUNENDER 72336;5;83,33;;;
7900066819222;24898;CAMISETA LUNENDER 72337;5;92,46;;;
7900066822253;17134;CAMISETA LUNENDER 72338;4;96,37;;;
7900066824448;19600;CAMISETA LUNENDER 72343;5;131,59;;;
7900066988768;13996;CAMISETA LUNENDER 72437;4;98,98;;;
7900066991898;14268;CAMISETA LUNENDER 72440;2;101,59;;;
7900066994424;20231;CAMISETA LUNENDER 72476;3;105,5;;;
7909878268532;17304;CAMISETA LUNENDER 725;1;72,86;;;
7909246359428;6494;CAMISETA LUNENDER 73229;1;33,4;;;
7909246802894;16004;CAMISETA LUNENDER 73350;3;65,1;;;
7909474981569;4001;CAMISETA LUNENDER 73352;1;53,57;;;
7909246129038;5085;CAMISETA LUNENDER 73499;1;44,37;;;
7909246129212;3915;CAMISETA LUNENDER 73500;1;49,46;;;
7909352133509;3531;CAMISETA LUNENDER 73562;0;50,95;;;
7909352585674;3911;CAMISETA LUNENDER 73737;1;49,46;;;
7909352671476;2928;CAMISETA LUNENDER 73778;1;44,3;;;
7909474843041;8267;CAMISETA LUNENDER 73860;19;56,2;;;
7909474843171;6479;CAMISETA LUNENDER 73861;2;51,7;;;
7909474007146;34;CAMISETA LUNENDER 73899;1;47,58;;;
7909352827644;8275;CAMISETA LUNENDER 73918;3;47,58;;;
7900066529824;23180;CAMISETA LUNENDER 76280;1;87,25;;;
7900066573643;24904;CAMISETA LUNENDER 76372;3;113,33;;;
7900066578839;19872;CAMISETA LUNENDER 76373;4;118,54;;;
7900066460004;23231;CAMISETA LUNENDER 79000;57;59,41;;;
7900066430991;23171;CAMISETA LUNENDER 79009;2;117,24;;;
7900066458216;23183;CAMISETA LUNENDER 79011;0;75,51;;;
7909878725042;18784;CAMISETA LUNENDER 805;1;74,38;;;
7909474814041;15842;CAMISETA LUNENDER 821;3;43,08;;;
7909683486008;13977;CAMISETA LUNENDER 835;2;39,47;;;
7909683818670;17465;CAMISETA LUNENDER 841;2;40,68;;;
7909683268604;13980;CAMISETA LUNENDER 866;5;51,46;;;
7909878172150;20543;CAMISETA LUNENDER 924;3;72,31;;;
7900066214669;17314;CAMISETA LUNENDER 971;7;59,62;;;
7900066927095;24774;CAMISETA LUNENDER 975;7;48,35;;;
7900066215369;7087;CAMISETA LUNENDER 976;2;47,88;;;
7900066525284;23419;CAMISETA LUNENDER G1020;1;72,29;;;
7909919023373;8514;CAMISETA ML. 106384;2;84,7;;;
7909919084152;133;CAMISETA ML. 106385;3;88,41;;;
7909879994492;8519;CAMISETA ML. 106391;2;76,94;;;
7909919132754;1769;CAMISETA ML. 108325;2;97,97;;;
7909919063768;18470;CAMISETA ML. 108604;3;64,58;;;
7900007695120;21653;CAMISETA ML. 117488;4;59,87;;;
7900007861273;21652;CAMISETA ML. 120591;3;78,96;;;
7909356981915;5828;CAMISETA ML. 24808;1;29,21;;;
7909356977758;6119;CAMISETA ML. 24813;1;43,84;;;
7909400093236;3826;CAMISETA ML. 26505;1;43,84;;;
7890819991582;326;CAMISETA ML. 26556, 28289;1;28,31;;;
7909442339194;7394;CAMISETA ML. 39797;1;41,42;;;
7909442298132;2350;CAMISETA ML. 39801;1;66,26;;;
7909442080638;1925;CAMISETA ML. 40454;1;41,42;;;
7909129776847;331;CAMISETA ML. 43572;2;54,69;;;
7909482919622;10063;CAMISETA ML. 54821;3;55,49;;;
7909593881962;11207;CAMISETA ML. 65974;0;28,34;;;
7909593906870;11208;CAMISETA ML. 65976;1;26,46;;;
7909442069046;350;CAMISETA ML. 6658;8;50,12;;;
7909482815948;2193;CAMISETA ML. 6659;0;23,28;;;
7909263961741;3058;CAMISETA ML. 6661;5;41,42;;;
7909482812800;9005;CAMISETA ML. 6663;1;37,57;;;
7909206996120;8520;CAMISETA ML. 6678;1;56,75;;;
7909619492417;12397;CAMISETA ML. 66933;1;29,05;;;
7909263958741;8525;CAMISETA ML. 6908;1;40,55;;;
7909263962991;3069;CAMISETA ML. 8407;1;32,41;;;
7909810825625;15658;CAMISETA ML. 94123;1;104,3;;;
7892888305376;11397;CAMISETA ML. ELITE CICLISTA 125944;5;114,58;;;
7892888374846;3056;CAMISETA ML. ELITE CICLISTA 125999;0;131,95;;;
7892888489656;9769;CAMISETA ML. ELITE CICLISTA 135046;0;131,95;;;
7892888833435;9891;CAMISETA ML. ELITE CICLISTA 135143;0;149,36;;;
7892888904647;14525;CAMISETA ML. ELITE TERMICA 125372;16;121,93;;;
7892888676179;5535;CAMISETA ML. ELITE TERMICA 25830;15;94,81;;;
7892530314589;1757;CAMISETA ML. LUNENDER 00123, 0708;0;30,95;;;
7909132767375;3834;CAMISETA ML. LUNENDER 64276;1;39,36;;;
7909878804273;2431;CAMISETA ML. LUNENDER 66207;2;62,42;;;
7900066889362;15879;CAMISETA ML. LUNENDER 68069;4;78,78;;;
7900066880246;24571;CAMISETA ML. LUNENDER 68072;4;101,32;;;
7909246890600;522;CAMISETA ML. LUNENDER 68251;0;46,34;;;
7909352751031;3080;CAMISETA ML. LUNENDER 68352;0;44,88;;;
7909878854001;9290;CAMISETA ML. LUNENDER 68568;2;92,3;;;
7900066112897;21116;CAMISETA ML. LUNENDER 68611;4;78,39;;;
7909683082309;12673;CAMISETA ML. LUNENDER 68846;0;75,18;;;
7909683092322;12675;CAMISETA ML. LUNENDER 68849;1;66,39;;;
7909683779339;15878;CAMISETA ML. LUNENDER 68935;2;78,36;;;
7909683777373;15880;CAMISETA ML. LUNENDER 68938;1;72,32;;;
7909683774006;15970;CAMISETA ML. LUNENDER 68956;2;84,4;;;
7909683780427;15881;CAMISETA ML. LUNENDER 69949;0;63,88;;;
7909474676632;12890;CAMISETA ML. LUNENDER 70220;2;52,52;;;
7909683162940;12919;CAMISETA ML. LUNENDER 70828;0;75,44;;;
7909683163152;12921;CAMISETA ML. LUNENDER 70830;0;66,47;;;
7909683163343;12922;CAMISETA ML. LUNENDER 70831;1;51,1;;;
7909683740537;16017;CAMISETA ML. LUNENDER 71232;1;61,48;;;
7909878788603;6844;CAMISETA ML. LUNENDER 71597;2;105,83;;;
7909878763044;2161;CAMISETA ML. LUNENDER 71600;1;81,19;;;
7900066145161;22036;CAMISETA ML. LUNENDER 71988;11;84,67;;;
7900066145437;21458;CAMISETA ML. LUNENDER 71991;3;84,67;;;
7900066103314;21123;CAMISETA ML. LUNENDER 71993;3;136,84;;;
7900066164858;21858;CAMISETA ML. LUNENDER 71997;2;97,71;;;
7900066830760;1936;CAMISETA ML. LUNENDER 72330;4;158,97;;;
7900066825872;9333;CAMISETA ML. LUNENDER 72353;5;118,54;;;
7900066822536;16008;CAMISETA ML. LUNENDER 72408;4;98,98;;;
7900066993755;24906;CAMISETA ML. LUNENDER 72441;4;118,54;;;
7909246844191;2506;CAMISETA ML. LUNENDER 73216/73446;1;56,03;;;
7909246893892;4030;CAMISETA ML. LUNENDER 73453;1;45,86;;;
7900066844385;12920;CAMISETA ML. LUNENDER 74845;4;131,59;;;
7909474814461;15968;CAMISETA ML. LUNENDER 820;1;38,51;;;
7909474815055;15969;CAMISETA ML. LUNENDER 822;6;61,49;;;
7909683776727;15845;CAMISETA ML. LUNENDER 871;2;51,8;;;
7909352779257;4280;CAMISETA ML. LUNENDER 92015;1;53,91;;;
7900066222459;21075;CAMISETA ML. LUNENDER 974;11;64,13;;;
7899833749001;2179;CAMISETA ML. MOMENTUS 10551;1;38,07;;;
7909356869381;9171;CAMISETA ML. POLO 25656;2;43,31;;;
7909218423669;2586;CAMISETA ML. POLO 6355;3;89,18;;;
7909913167837;25007;CAMISETA ML. SALLO 2404G;7;115,41;;;
7891290830650;13004;CAMISETA ML. SELENE TERMICA 24925;1;74,29;;;
7891290803586;10811;CAMISETA ML. SELENE TERMICA 25020;14;67,51;;;
SEM GTIN;24815;CAMISETA ML. TRICO YOUNG 148;4;47,78;;;
SEM GTIN;24816;CAMISETA ML. TRICO YOUNG 149;2;47,78;;;
SEM GTIN;908;CAMISETA ML. TRICO YOUNG 7816;0;70,05;;;
SEM GTIN;8211;CAMISETA ML. TRICO YOUNG 7828;0;66,53;;;
SEM GTIN;2052;CAMISETA ML. TRICO YOUNG 7833;0;62,08;;;
7909683082347;12674;CAMISETA MML. LUNENDER 68847;1;66,39;;;
7909442342392;9024;CAMISETA MOL. 39814;0;107,08;;;
7899833825033;12710;CAMISETA MOMENTUS 510029;3;28,06;;;
7899833822377;12711;CAMISETA MOMENTUS 510031;0;28,06;;;
7899833822384;12712;CAMISETA MOMENTUS 510032;0;28,06;;;
7899833937484;15482;CAMISETA MOMENTUS 510603;0;27,63;;;
7899833937491;15483;CAMISETA MOMENTUS 510605;0;27,63;;;
7899833979750;15485;CAMISETA MOMENTUS 510693;0;33,23;;;
7899833947575;15486;CAMISETA MOMENTUS 510694;0;33,23;;;
7899833979781;15487;CAMISETA MOMENTUS 510696;0;33,23;;;
7899833995866;15489;CAMISETA MOMENTUS 510896;0;39,52;;;
7899833744723;1004;CAMISETA MOMENTUS 51430;2;21,12;;;
7899833756405;703;CAMISETA MOMENTUS 51593;1;22,42;;;
7899833752612;10134;CAMISETA MOMENTUS 52403;0;22,5;;;
7899833940644;15490;CAMISETA MOMENTUS 52651;0;28,53;;;
7899833752599;10135;CAMISETA MOMENTUS 53317;0;19,25;;;
7899833755811;10142;CAMISETA MOMENTUS 580000;1;29,81;;;
7899833754616;10143;CAMISETA MOMENTUS 580003;0;32,24;;;
7899833753510;10146;CAMISETA MOMENTUS 580012;0;28,18;;;
7899833753671;10148;CAMISETA MOMENTUS 580021;0;29,41;;;
7899833754043;10152;CAMISETA MOMENTUS 580035;0;30,88;;;
7899833758300;3698;CAMISETA MOMENTUS 580069;0;40,45;;;
7899833761621;4541;CAMISETA MOMENTUS 580071;0;32,33;;;
7899833756801;9445;CAMISETA MOMENTUS 580077, 580079;0;32,16;;;
7899833759352;4169;CAMISETA MOMENTUS 580082;0;36,15;;;
7899833758935;10522;CAMISETA MOMENTUS 58009;0;28,27;;;
7899833756306;8812;CAMISETA MOMENTUS 580095;2;32,16;;;
7899833764264;2510;CAMISETA MOMENTUS 580260;0;29,89;;;
7899833859885;12723;CAMISETA MOMENTUS 580526;0;48,7;;;
7899833838712;12724;CAMISETA MOMENTUS 580532;1;36,19;;;
7899833842702;12725;CAMISETA MOMENTUS 580533;1;40,49;;;
7899833973574;10144;CAMISETA MOMENTUS 580677;1;37,54;;;
7899833955426;10150;CAMISETA MOMENTUS 580678;0;39,06;;;
7899833933288;10147;CAMISETA MOMENTUS 580687;1;48,14;;;
7899833967146;10151;CAMISETA MOMENTUS 580689;2;74,12;;;
7899833747984;5191;CAMISETA MOMENTUS 58867;0;30,05;;;
SEM GTIN;3823;CAMISETA MOMENTUS 58875;0;31,84;;;
7899833748707;3819;CAMISETA MOMENTUS 58881;0;31,27;;;
7899833749476;2519;CAMISETA MOMENTUS 58886;1;29,41;;;
7899833747755;2277;CAMISETA MOMENTUS 58888;1;30,21;;;
7899833748295;4365;CAMISETA MOMENTUS 58891;0;27,78;;;
7899833835933;12728;CAMISETA MOMENTUS 61170;2;34,41;;;
7899833761720;905;CAMISETA MOMENTUS 63059;1;24,2;;;
7899833764882;9320;CAMISETA MOMENTUS 63074;0;25,83;;;
7899833763168;6496;CAMISETA MOMENTUS 68098;0;32,33;;;
7899833759970;19;CAMISETA MOMENTUS 68099;0;40,37;;;
7899833936982;15510;CAMISETA MOMENTUS 68132;0;48,37;;;
7899833970061;15511;CAMISETA MOMENTUS 68133;1;52,98;;;
7909206602564;7839;CAMISETA R/N 048, 26789;1;21,18;;;
7909206682870;6258;CAMISETA R/N 092;1;31,37;;;
7909879044463;17550;CAMISETA R/N 100392;0;33,72;;;
7909879053373;179;CAMISETA R/N 100393;2;24;;;
7909879949287;5214;CAMISETA R/N 104655;0;34,07;;;
7909879906907;700;CAMISETA R/N 105174;0;25,14;;;
7900007501476;21040;CAMISETA R/N 116303;0;29,44;;;
7900007505597;21057;CAMISETA R/N 116382;1;22,99;;;
7900007665277;2201;CAMISETA R/N 116563;2;25,59;;;
7900072681042;4179;CAMISETA R/N 1225648;2;37,69;;;
7909206599536;2601;CAMISETA R/N 26900, 036;2;28,33;;;
7891612122234;5742;CAMISETA R/N 30996, 34440, 34798, 38381;1;21,98;;;
7909400837113;9031;CAMISETA R/N 35836;0;21,44;;;
7909442553071;7512;CAMISETA R/N 42115;1;42,61;;;
7909129347627;4992;CAMISETA R/N 42292;1;26,62;;;
7909482646368;4027;CAMISETA R/N 48450;1;36,16;;;
7909482724790;1886;CAMISETA R/N 502207;0;17,55;;;
7909482852257;3534;CAMISETA R/N 53205;0;24,89;;;
7909548103279;10586;CAMISETA R/N 53524;1;32,97;;;
7909593449018;2552;CAMISETA R/N 58962;0;21,97;;;
7909548377007;8215;CAMISETA R/N 61051;1;19,46;;;
7909548388447;1215;CAMISETA R/N 61053;0;22,74;;;
7909619545762;10907;CAMISETA R/N 67443;1;21,21;;;
7909619395596;10916;CAMISETA R/N 67781;1;28,2;;;
7909661282257;11716;CAMISETA R/N 72023;2;21,66;;;
7909661743123;13547;CAMISETA R/N 74699;0;14,12;;;
7909744380214;23697;CAMISETA R/N 86765;1;21,03;;;
7909810062181;14441;CAMISETA R/N 88092;1;23,86;;;
7909548629328;10570;CAMISETA R/N 90846;0;22,98;;;
7909810141718;2120;CAMISETA R/N 96274;1;17,2;;;
SEM GTIN;3879;CAMISETA R/N CAMILINHA;1;3,99;;;
SEM GTIN;3545;CAMISETA R/N D. DE GENTY;0;3,5;;;
7909462664856;4266;CAMISETA R/N ELIAN 20763;5;22,77;;;
7909462661770.;3477;CAMISETA R/N ELIAN 22892;0;24,79;;;
SEM GTIN;22727;CAMISETA R/N IAZE ;0;32,69;;;
SEM GTIN;398;CAMISETA R/N JEAN E JENNER;0;2,73;;;
7909246449174;4587;CAMISETA R/N LUNENDER 179;17;25,5;;;
7909246098945;3525;CAMISETA R/N LUNENDER 185 ;2;17,04;;;
7909132418970;4166;CAMISETA R/N LUNENDER 20590;5;19,02;;;
7909474889223;23164;CAMISETA R/N LUNENDER 259;3;32,12;;;
7900066305572;23157;CAMISETA R/N LUNENDER 268;2;42,66;;;
7909132677049;6362;CAMISETA R/N LUNENDER 30537, 42372;2;21,78;;;
7909246664607;6495;CAMISETA R/N LUNENDER 30712, 42715;0;17,64;;;
7909246343526;159;CAMISETA R/N LUNENDER 34577;2;33,64;;;
7909474391603;1656;CAMISETA R/N LUNENDER 37564;0;21,7;;;
7909474391801;4214;CAMISETA R/N LUNENDER 37580;0;27,44;;;
7909246718263;5733;CAMISETA R/N LUNENDER 38012, 42717;0;20,2;;;
7909474838535;11233;CAMISETA R/N LUNENDER 39646;1;29,8;;;
7909474851831;11237;CAMISETA R/N LUNENDER 39798;0;29,8;;;
7909022756120;2564;CAMISETA R/N LUNENDER 43564, 43559;1;24,03;;;
7909132865804;4998;CAMISETA R/N LUNENDER 43763;2;28,91;;;
7909132668047;5768;CAMISETA R/N LUNENDER 43810, 42373;0;17,2;;;
7900066613837;23246;CAMISETA R/N LUNENDER 44643;0;49,36;;;
7909878412621;19638;CAMISETA R/N LUNENDER 45893;0;32,35;;;
7909878417428;19637;CAMISETA R/N LUNENDER 45894;1;33,52;;;
7900066584694;24617;CAMISETA R/N LUNENDER 507;2;27,53;;;
7909352114218;999;CAMISETA R/N LUNENDER 53236;1;26,29;;;
7909132707197;5335;CAMISETA R/N LUNENDER 53468, 42374;0;17,51;;;
7900066875440;24641;CAMISETA R/N LUNENDER 65242;0;46,09;;;
7909652700685;25619;CAMISETA R/N MARLAN 62877;2;28,06;;;
7909652712428;25607;CAMISETA R/N MARLAN 62896;2;38,59;;;
7909652690023;10566;CAMISETA R/N MARLAN 65136;4;31,58;;;
7909652671145;25549;CAMISETA R/N MARLAN 65178;3;35,07;;;
SEM GTIN;4458;CAMISETA R/N ML. 1/3 BARATINHA;0;4,41;;;
7900007499346;21014;CAMISETA R/N ML. 119526;1;20,53;;;
7895857415519;4586;CAMISETA R/N ML. 32539, 35795;2;26,3;;;
7895857711987;5393;CAMISETA R/N ML. 35795, 36011;1;29,21;;;
7909442344624;6657;CAMISETA R/N ML. 37943;1;36,76;;;
7909129765070;4984;CAMISETA R/N ML. 43951, 43952;1;29,02;;;
7909482831535;8831;CAMISETA R/N ML. 51471;0;25,85;;;
7909482826920;490;CAMISETA R/N ML. 51472;1;22,06;;;
7909482891799;4320;CAMISETA R/N ML. 53352;1;23,57;;;
7909206927087;8216;CAMISETA R/N ML. 5982, 25586;1;28,25;;;
7909548495633;7380;CAMISETA R/N ML. 60638;5;48,61;;;
7909619170186;10848;CAMISETA R/N ML. 64599;1;22,8;;;
7909619048492;10849;CAMISETA R/N ML. 64600;0;29,79;;;
7909206934672;397;CAMISETA R/N ML. 6531;1;21,88;;;
7909593961329;10860;CAMISETA R/N ML. 65624;0;39,27;;;
7909593987404;10866;CAMISETA R/N ML. 65648;0;33,74;;;
7909263946595;9205;CAMISETA R/N ML. 6945;1;13,59;;;
7909706253754;13562;CAMISETA R/N ML. 77135;0;27,2;;;
7909810703565;15740;CAMISETA R/N ML. 91545;1;25,37;;;
7909834292557;15817;CAMISETA R/N ML. 95487;0;25,37;;;
7909132833346;235;CAMISETA R/N ML. LUNENDER 038;9;19,5;;;
7909474708036;12813;CAMISETA R/N ML. LUNENDER 214;8;30,96;;;
7909352739794;6055;CAMISETA R/N ML. LUNENDER 474;1;28,24;;;
7900066814487;15931;CAMISETA R/N ML. LUNENDER 485;1;26,95;;;
7909683084709;12835;CAMISETA R/N ML. LUNENDER 62551;1;32,5;;;
7909683082132;12847;CAMISETA R/N ML. LUNENDER 62584;1;36,26;;;
7909683100461;12849;CAMISETA R/N ML. LUNENDER 62585;0;43,8;;;
7909132621363;3494;CAMISETA R/N ML. LUNENDER 63881;2;19,29;;;
7909132621530;3912;CAMISETA R/N ML. LUNENDER 63882;2;21,19;;;
7909352263626;3765;CAMISETA R/N ML. LUNENDER 64575;2;24,6;;;
7909352310153;3483;CAMISETA R/N ML. LUNENDER 64576;0;21,88;;;
7909352263800;6760;CAMISETA R/N ML. LUNENDER 64577;4;25,67;;;
7909352269246;9278;CAMISETA R/N ML. LUNENDER 64598;0;31,13;;;
7900066073686;21632;CAMISETA R/N ML. LUNENDER 66516;1;35,95;;;
7900066089373;21532;CAMISETA R/N ML. LUNENDER 66527;1;43,26;;;
7900066027481;21564;CAMISETA R/N ML. LUNENDER 66532;1;51,6;;;
7909683658153;15948;CAMISETA R/N ML. LUNENDER 66803;5;34,86;;;
7909683661030;15924;CAMISETA R/N ML. LUNENDER 66822;0;38,36;;;
7909474693912;220;CAMISETA R/N ML. LUNENDER 67360;4;29,31;;;
7909474705189;3272;CAMISETA R/N ML. LUNENDER 67367;2;25,27;;;
7909474683319;5524;CAMISETA R/N ML. LUNENDER 67381;0;37,96;;;
7892530863377;2344;CAMISETA R/N ML. LUNENDER 68513, 63297;1;18,05;;;
SEM GTIN;488;CAMISETA R/N ML. P/G BARATINHA;0;1,9;;;
SEM GTIN;2920;CAMISETA R/N PAOLITA;0;4,29;;;
7909352118162;5066;CAMISETA R/N POLO LUNENDER 53237;0;43,06;;;
SEM GTIN;5038;CAMISETA R/N PTK 1217, 1286, 1287;1;4,14;;;
7909482869033;5611;CAMISETA R/N REG. 045;1;18,06;;;
7909879202047;17523;CAMISETA R/N REG. 101338;3;20,71;;;
7900007504422;21055;CAMISETA R/N REG. 116381;1;19,25;;;
7900072557101;4930;CAMISETA R/N REG. 122547;1;30,14;;;
7900072643057;3277;CAMISETA R/N REG. 122742;1;23,36;;;
7900072774980;9194;CAMISETA R/N REG. 122743;1;26,37;;;
7909356396047;3910;CAMISETA R/N REG. 18678;0;30,55;;;
7909356444991;8829;CAMISETA R/N REG. 18783;1;30,55;;;
7909356418015;2749;CAMISETA R/N REG. 19275;1;22,93;;;
7909356376391;329;CAMISETA R/N REG. 19276;0;21,41;;;
7909400061617;6901;CAMISETA R/N REG. 26774;0;17,54;;;
7895857849413;4979;CAMISETA R/N REG. 27197, 28795, 29557;0;16,7;;;
7909474461573;3017;CAMISETA R/N REG. 33261;0;17,12;;;
7909206192799;2780;CAMISETA R/N REG. 41169, 46629;0;21,28;;;
7909442594388;9425;CAMISETA R/N REG. 41914;1;25,54;;;
7909129332227;2249;CAMISETA R/N REG. 42032;0;24,42;;;
7909442553668;2260;CAMISETA R/N REG. 42113;0;26,04;;;
7909548393892;3176;CAMISETA R/N REG. 61122;0;21,08;;;
7909879299603;18193;CAMISETA R/N REG. 69864;1;14,99;;;
7909810221175;14440;CAMISETA R/N REG. 88091;0;20,67;;;
7909462669608;4363;CAMISETA R/N REG. ELIAN 22890;1;23,18;;;
7909358426674;9395;CAMISETA R/N REG. ELIAN 598;3;16,7;;;
7909352438444;23370;CAMISETA R/N REG. LUNENDER 186;6;25,7;;;
7909132623152;3495;CAMISETA R/N REG. LUNENDER 30538, 42375;3;18,4;;;
7909474859318;11242;CAMISETA R/N REG. LUNENDER 39846;0;20,58;;;
7909246562132;3487;CAMISETA R/N REG. LUNENDER 42705;1;16,11;;;
7909246607246;5888;CAMISETA R/N REG. LUNENDER 42706;0;17,6;;;
7900066589415;23200;CAMISETA R/N REG. LUNENDER 44639;2;33,25;;;
7909878520845;19862;CAMISETA R/N REG. LUNENDER 45891;1;33,52;;;
7909352659825;4189;CAMISETA R/N REG. LUNENDER 54503;0;17,89;;;
7909652701002;25612;CAMISETA R/N REG. MARLAN 62885;3;26,31;;;
7909913664350;25027;CAMISETA R/N SALLO 80;2;57,7;;;
7909879864962;20584;CAMISETA R/N TERMICA 107833;5;58,01;;;
7909919510316;20588;CAMISETA R/N TERMICA 111551;2;52,7;;;
7909619535916;13525;CAMISETA R/N TERMICA 69620;0;45,08;;;
SEM GTIN;3532;CAMISETA RAINHA 879191;1;32,82;;;
7909879391871;17175;CAMISETA REG. 100488;2;60,8;;;
7909879255302;17185;CAMISETA REG. 102379;2;47,06;;;
7909879386099;17186;CAMISETA REG. 102380;1;47,06;;;
7909879392670;17187;CAMISETA REG. 102381;0;47,06;;;
7900007120004;20495;CAMISETA REG. 113464;1;55,3;;;
7900072615979;23714;CAMISETA REG. 122744;1;27,89;;;
7900072622946;8197;CAMISETA REG. 123768;2;68,1;;;
7900072641213;7369;CAMISETA REG. 123773;2;58,44;;;
7909356427284;3275;CAMISETA REG. 20770;1;35,15;;;
7909356425655;6294;CAMISETA REG. 20771;2;38,2;;;
7909356427055;7164;CAMISETA REG. 20772;2;42,79;;;
7909356476619;898;CAMISETA REG. 20783;1;27,5;;;
7909356472345;4256;CAMISETA REG. 20785;2;35,15;;;
7909356637713;919;CAMISETA REG. 24105;2;36,23;;;
7909400836024;5003;CAMISETA REG. 33483;2;37,96;;;
7909400838158;975;CAMISETA REG. 33486;2;49,52;;;
7909482227208;2122;CAMISETA REG. 46471;0;31,49;;;
7909482598438;6263;CAMISETA REG. 48178;1;41,42;;;
7909593176556;4488;CAMISETA REG. 59730;1;32,95;;;
7909593723743;3580;CAMISETA REG. 62287;0;31,65;;;
7909619616561;12393;CAMISETA REG. 66918;3;21,05;;;
7909619427990;4589;CAMISETA REG. 66919;0;24;;;
7909619522763;12394;CAMISETA REG. 66920;0;23,07;;;
7909619550889;12406;CAMISETA REG. 69599;0;39,58;;;
7909661330521;11810;CAMISETA REG. 71401;1;42,33;;;
7909661521592;11836;CAMISETA REG. 74986;1;35,77;;;
7909661443788;11844;CAMISETA REG. 75049;2;43,93;;;
7909661376215;11845;CAMISETA REG. 75050;0;43,93;;;
7900007123555;9015;CAMISETA REG. 77174;4;52,38;;;
7909218704898;2967;CAMISETA REG. 8505;1;29,52;;;
7909706718475;13368;CAMISETA REG. 85756;0;48,52;;;
7909706717874;13406;CAMISETA REG. 85989;1;40,18;;;
7909706658771;13407;CAMISETA REG. 85992;1;47,76;;;
1234568884997;25523;CAMISETA REG. BIOGAS UV 68072;9;43,9;;;
7892888098360;7105;CAMISETA REG. ELITE 119494;0;26,5;;;
7892888351489;2671;CAMISETA REG. ELITE 119602;5;70,61;;;
7892888022266;2353;CAMISETA REG. ELITE 119744;1;55,55;;;
7892888740870;12334;CAMISETA REG. ELITE 119972;3;32,87;;;
7892888733681;16676;CAMISETA REG. ELITE 125309;0;57,35;;;
7892888968953;1613;CAMISETA REG. ELITE 125791;0;48,58;;;
7892888272128;11113;CAMISETA REG. ELITE 125906;0;46,46;;;
7892888274467;4431;CAMISETA REG. ELITE 125914;0;53,75;;;
7892888025953;12323;CAMISETA REG. ELITE 129007;0;73,03;;;
7892888801915;18776;CAMISETA REG. ELITE 129144;3;73,76;;;
7892888711566;16669;CAMISETA REG. ELITE 129177;1;59,59;;;
7892888837693;4091;CAMISETA REG. ELITE 129229;0;50,17;;;
7892888677787;24299;CAMISETA REG. ELITE 129319;12;50,03;;;
7892888857684;24317;CAMISETA REG. ELITE 129369;11;98,89;;;
7892888875008;24313;CAMISETA REG. ELITE 129390;6;79,85;;;
7892888176686;298;CAMISETA REG. ELITE 129448;7;104,82;;;
7892888986124;1535;CAMISETA REG. ELITE 129480;6;72,52;;;
7892888442484;11115;CAMISETA REG. ELITE 135025;3;44,05;;;
7892888440060;10507;CAMISETA REG. ELITE 135026;0;43,37;;;
7892888563851;12330;CAMISETA REG. ELITE 135094;0;50,8;;;
7892888556419;12325;CAMISETA REG. ELITE 135100;1;44,51;;;
7892888391317;16605;CAMISETA REG. ELITE 135218;0;54,89;;;
7892888484729;14540;CAMISETA REG. ELITE 135242;2;54,89;;;
7892888603991;16678;CAMISETA REG. ELITE 135272;2;53,3;;;
7892888735395;16677;CAMISETA REG. ELITE 135310;2;51,1;;;
7892888796815;8490;CAMISETA REG. ELITE 135346;3;51,72;;;
7892888160777;20712;CAMISETA REG. ELITE 135391;2;50,45;;;
7892888172725;20811;CAMISETA REG. ELITE 135396;2;50,45;;;
7892888777630;24302;CAMISETA REG. ELITE 135491;5;48,3;;;
7892888878375;24326;CAMISETA REG. ELITE 135514;4;60,3;;;
7892888826123;5063;CAMISETA REG. ELITE 25286;2;33,37;;;
7892888979256;25641;CAMISETA REG. ELITE EG1-EG3 135394;2;60,59;;;
7892888992569;20032;CAMISETA REG. ELITE EG1-EG3 135456;2;54,79;;;
7892888167189;24289;CAMISETA REG. ELITE P-GG 135394;10;51,36;;;
7892888992637;25643;CAMISETA REG. ELITE P-GG 135456;4;45,07;;;
7891000235324;3894;CAMISETA REG. FATAL 10926;1;18,53;;;
7909235187742;3998;CAMISETA REG. FATAL 11941;1;20,23;;;
7909235348211;4004;CAMISETA REG. FATAL 12093;0;25,15;;;
7909088031124;23506;CAMISETA REG. FATAL 29756;8;35,5;;;
7909235346378;4457;CAMISETA REG. JUV. FATAL 12146 ;0;20,23;;;
7900066061034;3824;CAMISETA REG. LUNENDER 1011;2;78,75;;;
7909683004950;17307;CAMISETA REG. LUNENDER 301;3;57,82;;;
7909474319942;1902;CAMISETA REG. LUNENDER 38304;0;31,65;;;
7909474401906;5746;CAMISETA REG. LUNENDER 38305;0;38,92;;;
7909683434290;13982;CAMISETA REG. LUNENDER 43940;1;46,96;;;
7909683595496;13983;CAMISETA REG. LUNENDER 43941;4;52,86;;;
